"sf","sm","hf","hm","r","Xm","Xf","Y"
0.05263157894736842,0.05,0.5,0.5,0.368,0.079169054484667269996140374446544549500604904782,0.0754006547023532306296861188817354062407287335296,0.0805617140886216851618474963810373426314645150911
0.05263157894736842,0.05,0.5,0.5,0.37,0.0778079674287346471966783026132224100740340109804,0.0740993906216456513149834800826589210143459645041,0.0791503667986585670922252967107029210695766889532
0.05263157894736842,0.05,0.5,0.5,0.372,0.0764524296147137821875021955965498813452142424666,0.0728036057891335657909587357916861934472733233058,0.0777458027058317776675548825184788884465964703504
0.05263157894736842,0.05,0.5,0.5,0.374,0.0751024119010551922038888575263941563153522550797,0.0715132701526898800529356134018727820662588020038,0.0763479718563635004652438222037064093233799878361
0.05263157894736842,0.05,0.5,0.5,0.376,0.0737578852612527801475821661063050227988221221044,0.0702283537953838997397841001430345956644361531259,0.0749568248292611942564909767414638212245323203786
0.05263157894736842,0.05,0.5,0.5,0.378,0.0724188207858860650284996962589622574070537126247,0.0689488269371745977667497353676353431134357228269,0.0735723127279643814980763683679965802731147466847
0.05263157894736842,0.05,0.5,0.5,0.38,0.0710851896845396984246190833997977004533688018772,0.0676746599364873655887443510355186677492227919313,0.0721943871721834752604649972196209133056725098861
0.05263157894736842,0.05,0.5,0.5,0.382,0.0697569632876054879359172602262709349090791631616,0.0664058232916793471847878614254817666736021611135,0.0708230002899246116515269173507322522477388158249
0.05263157894736842,0.05,0.5,0.5,0.384,0.0684341130479719219365854234200095338946987631246,0.0651422876423982310311669222404686912037280532904,0.0694581047096946906239182453369531251600789922169
0.05263157894736842,0.05,0.5,0.5,0.386,0.0671166105426059739245563877765831139343192965534,0.0638840237708391620881418126589677201945336207394,0.068099653552881053154195168344537420741781140471
0.05263157894736842,0.05,0.5,0.5,0.388,0.065804427474031758879134688061399073308068851242,0.0626310026029042326166734318321969799816409355114,0.0667476004263004377004571357117139099022799114305
0.05263157894736842,0.05,0.5,0.5,0.39,0.0644975356717104177475895091529718910355329561708,0.0613831952092688169523595559871366052256504735534,0.0654018994149120640994377842215488203899320177511
0.05263157894736842,0.05,0.5,0.5,0.392,0.0631959070933254190003480731515229594982444068265,0.060140572806358830707108061731239250641266529344,0.0640625050746898891413462755625229603581973534827
